goods_code,day,qty
333187,20191104,10.0
333187,20191106,10.0
333187,20191211,10.0
333187,20191214,10.0
333187,20191228,10.0
333187,20200102,10.0
333716,20191109,10.0
333716,20191113,10.0
334532,20191122,10.0
334532,20191204,10.0
334532,20191211,10.0
334532,20191213,10.0
335208,20191103,10.0
335208,20191104,10.0
335208,20191106,10.0
335208,20191107,10.0
335208,20191122,10.0
335208,20191208,10.0
335208,20191214,10.0
336198,20191201,10.0
339861,20191103,10.0
340158,20191130,10.0
340653,20191120,10.0
340877,20191210,10.0
341610,20200105,10.0
341826,20191231,10.0
341826,20200105,10.0
341875,20191117,10.0
341875,20191229,10.0
343343,20191129,10.0
343673,20191109,10.0
343673,20191123,10.0
343673,20191224,10.0
343673,20191228,10.0
343681,20191118,10.0
343681,20191130,10.0
343681,20191202,10.0
343681,20191209,10.0
343681,20191211,10.0
343681,20191221,10.0
343681,20200103,10.0
347443,20191113,10.0
347542,20191217,10.0
348029,20200105,10.0
348748,20191114,10.0
348938,20191108,10.0
349266,20191214,10.0
349266,20200105,10.0
351510,20191111,10.0
351510,20191113,10.0
352864,20191221,10.0
354290,20191117,10.0
354290,20191130,10.0
354290,20191223,10.0
354290,20191227,10.0
354308,20191123,10.0
354308,20191207,10.0
354308,20191218,10.0
355594,20191114,10.0
355594,20191208,10.0
357681,20191102,10.0
357681,20191211,10.0
357681,20191214,10.0
357681,20191221,10.0
357681,20191227,10.0
357707,20191105,10.0
357707,20191109,10.0
357707,20191211,10.0
357707,20191222,10.0
357707,20191230,10.0
359273,20191130,10.0
359554,20191130,10.0
360388,20191102,10.0
360651,20200107,10.0
365155,20200103,10.0
365155,20200107,10.0
366153,20191201,10.0
367136,20191106,10.0
367342,20200105,10.0
367946,20191121,10.0
367946,20191221,10.0
368746,20191113,10.0
369066,20200103,10.0
370288,20191201,10.0
370288,20191209,10.0
370510,20191107,10.0
371211,20191113,10.0
371211,20191123,10.0
371211,20191209,10.0
371252,20191207,10.0
371252,20191208,10.0
372821,20191209,10.0
372961,20191111,10.0
375543,20191123,10.0
376996,20191117,10.0
376996,20191203,10.0
382184,20191221,10.0
384537,20191118,10.0
384537,20191125,10.0
384537,20191216,10.0
384537,20200104,10.0
386854,20191221,10.0
387084,20200104,10.0
387225,20191206,10.0
387530,20191210,10.0
388074,20191103,10.0
390757,20191204,10.0
391029,20191122,10.0
391342,20200106,10.0
394007,20191106,10.0
394007,20191112,10.0
394007,20191126,10.0
394007,20191217,10.0
394007,20200101,10.0
396234,20191208,10.0
397091,20191110,10.0
397091,20191111,10.0
397091,20200104,10.0
400473,20191113,10.0
400929,20191101,10.0
400929,20191201,10.0
400929,20191212,10.0
400929,20200101,10.0
400960,20191207,10.0
401125,20191216,10.0
401265,20191113,10.0
401380,20191112,10.0
401455,20200105,10.0
401554,20191108,10.0
401554,20191122,10.0
401554,20191211,10.0
401554,20191215,10.0
401554,20191217,10.0
401554,20191227,10.0
401554,20200101,10.0
401554,20200107,10.0
401885,20191110,10.0
402040,20191108,10.0
402040,20191113,10.0
402040,20191118,10.0
402040,20191125,10.0
402040,20191223,10.0
402115,20191110,10.0
402115,20191201,10.0
405068,20191201,10.0
405399,20191124,10.0
405522,20191118,10.0
406355,20191127,10.0
408344,20191113,10.0
408690,20191112,10.0
408690,20191206,10.0
408690,20191216,10.0
408690,20191217,10.0
408690,20191221,10.0
408690,20191231,10.0
408690,20200102,10.0
408690,20200106,10.0
409946,20191201,10.0
409946,20191223,10.0
409953,20191111,10.0
409953,20191115,10.0
409953,20191211,10.0
409953,20191212,10.0
410340,20191122,10.0
411371,20191113,10.0
412882,20191114,10.0
414615,20191220,10.0
414714,20191219,10.0
416032,20191201,10.0
416032,20191208,10.0
416032,20191215,10.0
420869,20200106,10.0
421453,20191209,10.0
421461,20191117,10.0
425934,20191220,10.0
426064,20191106,10.0
426064,20191110,10.0
426064,20191204,10.0
426064,20191208,10.0
426064,20191230,10.0
426064,20191231,10.0
426064,20200102,10.0
426544,20191207,10.0
426601,20200108,10.0
429076,20191207,10.0
430215,20191223,10.0
433193,20191218,10.0
434092,20191113,10.0
434332,20191103,10.0
434332,20191117,10.0
434415,20191130,10.0
434415,20191209,10.0
434480,20191209,10.0
435826,20200104,10.0
435982,20191226,10.0
436295,20191226,10.0
436840,20191118,10.0
438077,20191125,10.0
438077,20191203,10.0
439224,20191221,10.0
440974,20191101,10.0
440974,20191113,10.0
440974,20191119,10.0
440974,20191124,10.0
440974,20200102,10.0
440982,20191113,10.0
440982,20191117,10.0
441394,20191101,10.0
441394,20191123,10.0
441394,20191214,10.0
441394,20191215,10.0
441394,20200107,10.0
441717,20191123,10.0
441717,20191221,10.0
442038,20200103,10.0
443051,20191209,10.0
443499,20191119,10.0
443648,20191207,10.0
443648,20191216,10.0
445379,20191105,10.0
445379,20191108,10.0
445379,20191124,10.0
445379,20191202,10.0
445379,20191222,10.0
445825,20191113,10.0
445825,20191124,10.0
445825,20191215,10.0
445833,20191031,10.0
445833,20191102,10.0
445833,20191214,10.0
446179,20191209,10.0
449249,20191113,10.0
450080,20191212,10.0
450080,20200102,10.0
451047,20191118,10.0
453043,20191121,10.0
453043,20191223,10.0
454785,20191117,10.0
454785,20191213,10.0
454785,20191218,10.0
457135,20191113,10.0
457630,20191230,10.0
457648,20191230,10.0
457887,20191110,10.0
457887,20191207,10.0
459172,20191229,10.0
459438,20191215,10.0
459644,20191208,10.0
460097,20191229,10.0
460097,20200107,10.0
460139,20191224,10.0
460766,20191221,10.0
460766,20191225,10.0
461756,20191111,10.0
464701,20191227,10.0
464768,20191101,10.0
464768,20191107,10.0
464768,20191125,10.0
464768,20191208,10.0
464768,20191210,10.0
464768,20191228,10.0
464768,20191231,10.0
464768,20200101,10.0
466565,20200105,10.0
469734,20191110,10.0
469734,20191208,10.0
469981,20191122,10.0
469981,20191126,10.0
469981,20191202,10.0
469981,20191206,10.0
470054,20191123,10.0
470229,20191115,10.0
470229,20191129,10.0
470229,20191204,10.0
470229,20191206,10.0
470229,20191210,10.0
470229,20200106,10.0
470278,20191120,10.0
470625,20191110,10.0
470625,20191212,10.0
470625,20200101,10.0
470997,20191217,10.0
472084,20191206,10.0
475095,20191114,10.0
476663,20191104,10.0
478719,20191204,10.0
480582,20191118,10.0
480582,20191209,10.0
481911,20191127,10.0
484543,20191129,10.0
484576,20191108,10.0
484576,20191119,10.0
485524,20191111,10.0
485524,20191115,10.0
485524,20191206,10.0
485524,20191229,10.0
485524,20200102,10.0
486282,20191101,10.0
486282,20191104,10.0
486282,20191207,10.0
486977,20191201,10.0
487413,20191102,10.0
487801,20191120,10.0
488049,20191106,10.0
488049,20191207,10.0
488288,20200104,10.0
491738,20191118,10.0
492371,20191205,10.0
492413,20191205,10.0
492983,20191107,10.0
492983,20191114,10.0
492983,20200102,10.0
494658,20191231,10.0
495622,20191118,10.0
495622,20191125,10.0
496166,20191211,10.0
496166,20191224,10.0
497354,20191102,10.0
497354,20191112,10.0
497354,20191125,10.0
497354,20200108,10.0
498634,20191101,10.0
498634,20191106,10.0
498634,20191123,10.0
498634,20191201,10.0
498634,20191206,10.0
498634,20191216,10.0
499046,20191113,10.0
501155,20191208,10.0
501270,20191114,10.0
501270,20191228,10.0
505446,20191114,10.0
509570,20191105,10.0
509570,20191115,10.0
509570,20191209,10.0
509570,20191228,10.0
509570,20191231,10.0
512210,20191224,10.0
514109,20191110,10.0
514109,20191212,10.0
514240,20191109,10.0
515551,20191129,10.0
515619,20191113,10.0
515635,20191101,10.0
515635,20200103,10.0
515643,20191111,10.0
515643,20191124,10.0
515643,20191208,10.0
516880,20191114,10.0
516880,20191125,10.0
517037,20191113,10.0
517755,20191209,10.0
519405,20191207,10.0
519736,20191224,10.0
520346,20191128,10.0
520882,20191125,10.0
522086,20191118,10.0
525766,20191113,10.0
526780,20191225,10.0
528869,20200107,10.0
529784,20200104,10.0
529883,20200105,10.0
530295,20191224,10.0
535575,20191117,10.0
535575,20191123,10.0
537837,20191209,10.0
538926,20191130,10.0
541805,20200104,10.0
542878,20191113,10.0
542910,20191110,10.0
542910,20191207,10.0
542910,20200107,10.0
542928,20191031,10.0
542928,20191109,10.0
543272,20191105,10.0
544403,20191106,10.0
544650,20191202,10.0
547620,20191120,10.0
547620,20191205,10.0
547638,20191218,10.0
548065,20191213,10.0
548305,20191217,10.0
548305,20191219,10.0
548305,20191222,10.0
552745,20191105,10.0
552745,20191213,10.0
556118,20191103,10.0
556118,20191122,10.0
557876,20191206,10.0
557876,20191219,10.0
557934,20200103,10.0
557934,20200104,10.0
558635,20191105,10.0
558635,20191129,10.0
558635,20191206,10.0
558635,20191210,10.0
558635,20191219,10.0
558635,20191226,10.0
558635,20191229,10.0
558635,20200105,10.0
558635,20200107,10.0
562843,20191125,10.0
563361,20191119,10.0
564146,20191117,10.0
564377,20191210,10.0
566760,20191105,10.0
566760,20200104,10.0
566802,20191123,10.0
566828,20191102,10.0
566828,20191104,10.0
566828,20191120,10.0
566828,20191223,10.0
569830,20191207,10.0
570887,20200103,10.0
570986,20191112,10.0
570986,20191119,10.0
570986,20191208,10.0
570986,20191219,10.0
570986,20191231,10.0
571372,20191110,10.0
571372,20191118,10.0
571372,20191122,10.0
571372,20191124,10.0
571372,20191207,10.0
571372,20200102,10.0
572222,20191113,10.0
574970,20191130,10.0
574970,20191206,10.0
577668,20191214,10.0
577742,20191204,10.0
577742,20200105,10.0
578260,20191114,10.0
578260,20191130,10.0
584896,20191113,10.0
586057,20191117,10.0
586057,20191128,10.0
586370,20191110,10.0
587725,20191115,10.0
587725,20191213,10.0
587725,20191214,10.0
587725,20191218,10.0
587725,20191221,10.0
587725,20191222,10.0
587725,20191223,10.0
587725,20191224,10.0
587725,20191229,10.0
587725,20200106,10.0
587733,20191104,10.0
587733,20191109,10.0
587733,20191121,10.0
587733,20191124,10.0
587733,20191130,10.0
587733,20191205,10.0
587733,20191230,10.0
587733,20200106,10.0
587741,20191226,10.0
587741,20200105,10.0
587741,20200106,10.0
587758,20191105,10.0
587758,20191119,10.0
587758,20191220,10.0
587758,20191230,10.0
587766,20191031,10.0
587766,20191104,10.0
587766,20191106,10.0
587766,20191130,10.0
587766,20191204,10.0
587766,20191206,10.0
589408,20191111,10.0
589663,20191223,10.0
591180,20191103,10.0
591180,20191117,10.0
591180,20191129,10.0
591180,20191216,10.0
591180,20191218,10.0
591180,20191222,10.0
592204,20191119,10.0
592204,20191231,10.0
592345,20191103,10.0
592345,20191201,10.0
593525,20191109,10.0
598235,20191114,10.0
598268,20191221,10.0
598888,20191107,10.0
598896,20191212,10.0
599522,20191112,10.0
599522,20191126,10.0
599522,20191206,10.0
599522,20200103,10.0
599522,20200106,10.0
599530,20191123,10.0
602607,20191114,10.0
602615,20191113,10.0
602623,20191113,10.0
602979,20191101,10.0
602979,20191118,10.0
603191,20191101,10.0
603290,20191118,10.0
603290,20191211,10.0
603456,20191120,10.0
603456,20191123,10.0
603456,20191127,10.0
603456,20191205,10.0
603456,20191213,10.0
605311,20200105,10.0
606533,20191208,10.0
607820,20191108,10.0
607820,20191130,10.0
607846,20191207,10.0
607853,20191105,10.0
608521,20191115,10.0
608802,20191101,10.0
608869,20191103,10.0
609172,20191207,10.0
609172,20191211,10.0
609180,20191206,10.0
609180,20191207,10.0
609180,20191210,10.0
609198,20191211,10.0
609198,20191219,10.0
609198,20191224,10.0
609248,20191229,10.0
610600,20191119,10.0
611509,20191102,10.0
611509,20200102,10.0
612747,20191102,10.0
612747,20191121,10.0
612747,20191201,10.0
612747,20191213,10.0
612747,20191217,10.0
612747,20191221,10.0
612747,20191223,10.0
612747,20191231,10.0
612747,20200101,10.0
614057,20191208,10.0
615229,20191103,10.0
617258,20191031,10.0
617274,20191101,10.0
617837,20191128,10.0
618157,20191208,10.0
618157,20191229,10.0
618157,20200103,10.0
618157,20200104,10.0
619353,20191125,10.0
619353,20191203,10.0
619924,20191119,10.0
619924,20191217,10.0
620583,20191111,10.0
621128,20191201,10.0
622647,20191124,10.0
625145,20191103,10.0
625319,20191108,10.0
625319,20191125,10.0
625319,20191202,10.0
625319,20191219,10.0
625319,20200105,10.0
625509,20200105,10.0
625681,20191111,10.0
625681,20191115,10.0
625897,20191211,10.0
626614,20191103,10.0
626614,20191107,10.0
627141,20191122,10.0
628024,20191218,10.0
628313,20191110,10.0
628313,20191123,10.0
628446,20191110,10.0
629196,20191102,10.0
629196,20191109,10.0
629204,20191114,10.0
630780,20191201,10.0
631382,20191117,10.0
633289,20191102,10.0
633289,20191104,10.0
635599,20191113,10.0
635623,20191231,10.0
635771,20191101,10.0
635771,20191127,10.0
635771,20191227,10.0
639468,20191031,10.0
639468,20191111,10.0
639468,20191115,10.0
641639,20191210,10.0
642280,20191111,10.0
642991,20191110,10.0
643338,20191206,10.0
644179,20191218,10.0
644179,20191226,10.0
645770,20191203,10.0
645770,20191205,10.0
645770,20191222,10.0
647313,20191231,10.0
650374,20191219,10.0
659789,20191112,10.0
659789,20191217,10.0
660993,20200106,10.0
661298,20191103,10.0
662148,20191113,10.0
663575,20191213,10.0
663575,20191215,10.0
663575,20200104,10.0
665349,20191106,10.0
666438,20191224,10.0
669473,20191125,10.0
671511,20191102,10.0
672006,20200101,10.0
672014,20191212,10.0
674358,20191230,10.0
675132,20191206,10.0
675488,20191109,10.0
675488,20191124,10.0
676072,20191102,10.0
676072,20191114,10.0
676072,20191118,10.0
676072,20191202,10.0
676072,20200108,10.0
677823,20191123,10.0
677823,20191124,10.0
677823,20191210,10.0
677823,20191217,10.0
677914,20191210,10.0
677914,20191214,10.0
678631,20191109,10.0
681486,20191109,10.0
681486,20191114,10.0
681486,20191118,10.0
681486,20191122,10.0
681486,20191130,10.0
681486,20191201,10.0
681486,20191206,10.0
681486,20191217,10.0
682179,20191209,10.0
683219,20191221,10.0
683912,20191107,10.0
683953,20191212,10.0
683953,20191217,10.0
690065,20191221,10.0
694158,20191103,10.0
694158,20191211,10.0
694158,20191228,10.0
695171,20191210,10.0
699959,20191031,10.0
700096,20191229,10.0
705566,20191101,10.0
705566,20191128,10.0
705566,20191130,10.0
705566,20191216,10.0
705566,20191220,10.0
707497,20191109,10.0
707497,20191110,10.0
707497,20191226,10.0
707497,20191230,10.0
707497,20191231,10.0
708891,20191117,10.0
709089,20191114,10.0
716571,20191031,10.0
718700,20191226,10.0
719062,20191031,10.0
719062,20191102,10.0
719062,20191114,10.0
719062,20200103,10.0
721035,20200105,10.0
721480,20191205,10.0
721480,20191211,10.0
721480,20191213,10.0
721480,20191215,10.0
721480,20191218,10.0
721480,20191231,10.0
721480,20200106,10.0
721514,20191201,10.0
721514,20191206,10.0
721514,20191209,10.0
721514,20191224,10.0
721555,20191115,10.0
721563,20191102,10.0
721647,20191221,10.0
722066,20191115,10.0
722066,20191130,10.0
722066,20191229,10.0
722066,20200101,10.0
722124,20191101,10.0
722124,20191121,10.0
722124,20191211,10.0
722124,20191219,10.0
722124,20200104,10.0
722579,20191227,10.0
723569,20191212,10.0
724518,20191108,10.0
724617,20191223,10.0
724625,20191202,10.0
724765,20191104,10.0
727172,20191108,10.0
727172,20200107,10.0
731711,20191104,10.0
731760,20191118,10.0
733246,20191201,10.0
733261,20191117,10.0
735639,20191111,10.0
735662,20191114,10.0
735662,20191209,10.0
735670,20191114,10.0
735951,20191123,10.0
736009,20191109,10.0
736041,20191122,10.0
736041,20191208,10.0
736041,20191222,10.0
736256,20191203,10.0
736348,20191104,10.0
736348,20191109,10.0
736348,20191110,10.0
736348,20200103,10.0
737296,20191113,10.0
737312,20191103,10.0
737312,20191106,10.0
737312,20191130,10.0
737312,20191203,10.0
737312,20191227,10.0
737312,20200101,10.0
737346,20191110,10.0
737346,20191113,10.0
737346,20191218,10.0
737346,20200105,10.0
737692,20191207,10.0
737692,20200106,10.0
738526,20191121,10.0
738526,20191214,10.0
739201,20191108,10.0
741066,20191125,10.0
741967,20191129,10.0
741967,20191225,10.0
741967,20191230,10.0
741975,20191212,10.0
741975,20191224,10.0
741975,20191226,10.0
741975,20191230,10.0
741975,20200102,10.0
741983,20200104,10.0
741983,20200107,10.0
741991,20191105,10.0
741991,20191113,10.0
741991,20191211,10.0
741991,20191228,10.0
741991,20200103,10.0
741991,20200104,10.0
742023,20191114,10.0
742023,20191123,10.0
742023,20191214,10.0
742585,20191109,10.0
744193,20191108,10.0
744292,20191202,10.0
744318,20191202,10.0
745166,20191105,10.0
745166,20191113,10.0
745638,20191113,10.0
746248,20191226,10.0
746800,20191109,10.0
747725,20191104,10.0
747725,20191115,10.0
747725,20191126,10.0
747725,20191209,10.0
747725,20200104,10.0
747758,20191125,10.0
747758,20191218,10.0
747758,20191221,10.0
747758,20191222,10.0
747758,20191226,10.0
748780,20191114,10.0
749192,20191121,10.0
749929,20191207,10.0
749937,20191208,10.0
749937,20191224,10.0
750760,20191220,10.0
752451,20191112,10.0
754150,20191113,10.0
755058,20191208,10.0
756460,20191109,10.0
756460,20191207,10.0
756478,20191103,10.0
756478,20191114,10.0
756478,20191130,10.0
759175,20200108,10.0
761718,20191210,10.0
763128,20191227,10.0
763813,20191114,10.0
763813,20191118,10.0
763813,20191208,10.0
763813,20191229,10.0
765685,20191118,10.0
766568,20191106,10.0
766576,20191109,10.0
766584,20191114,10.0
766618,20191101,10.0
766642,20191102,10.0
766642,20191104,10.0
766642,20191105,10.0
766659,20191102,10.0
766659,20191109,10.0
766956,20191125,10.0
766956,20191224,10.0
766972,20191114,10.0
766972,20191231,10.0
767053,20191124,10.0
767053,20191230,10.0
767095,20191101,10.0
767095,20191122,10.0
767111,20191118,10.0
767111,20191227,10.0
767111,20200108,10.0
776864,20191112,10.0
776864,20191115,10.0
781153,20191102,10.0
781153,20200108,10.0
781161,20191113,10.0
781161,20191207,10.0
782847,20191126,10.0
785907,20191102,10.0
785907,20191230,10.0
785907,20200104,10.0
791947,20191211,10.0
791947,20191214,10.0
791947,20191220,10.0
791947,20191225,10.0
801845,20191224,10.0
804559,20191102,10.0
804559,20191109,10.0
804559,20191115,10.0
804559,20191215,10.0
804898,20191102,10.0
805754,20191121,10.0
805754,20191123,10.0
805754,20191128,10.0
805754,20191214,10.0
805754,20191223,10.0
806950,20191202,10.0
806950,20191227,10.0
807982,20191103,10.0
812388,20191113,10.0
812388,20191230,10.0
812396,20191210,10.0
812396,20200107,10.0
812396,20200108,10.0
812404,20191103,10.0
812404,20191109,10.0
812404,20191225,10.0
812404,20200106,10.0
813972,20200101,10.0
817726,20191120,10.0
817726,20191203,10.0
817726,20191213,10.0
818765,20191126,10.0
824789,20191104,10.0
826602,20191127,10.0
826602,20191221,10.0
827659,20191107,10.0
827659,20191209,10.0
827659,20191224,10.0
827659,20191229,10.0
827659,20200108,10.0
828673,20191114,10.0
830224,20200105,10.0
830232,20191111,10.0
831818,20200104,10.0
831818,20200107,10.0
834689,20191102,10.0
834689,20191110,10.0
834689,20191117,10.0
834689,20191221,10.0
834689,20200106,10.0
835702,20200105,10.0
835751,20191111,10.0
835751,20191113,10.0
835769,20191103,10.0
835769,20191113,10.0
835843,20191113,10.0
835843,20191123,10.0
844357,20191214,10.0
844357,20191217,10.0
844357,20200101,10.0
844373,20191111,10.0
844373,20191117,10.0
847384,20191103,10.0
847384,20191125,10.0
848002,20191117,10.0
850602,20191231,10.0
851170,20191031,10.0
851170,20191130,10.0
851170,20191215,10.0
851238,20191031,10.0
851238,20191102,10.0
851238,20191106,10.0
851238,20191112,10.0
851238,20191114,10.0
851238,20191204,10.0
851238,20191214,10.0
851279,20191103,10.0
851279,20191104,10.0
851279,20191108,10.0
851279,20191115,10.0
851279,20191122,10.0
851279,20191209,10.0
851279,20191219,10.0
851279,20191222,10.0
851279,20200105,10.0
851485,20191123,10.0
851485,20191202,10.0
851485,20200105,10.0
855593,20191124,10.0
855593,20200105,10.0
858043,20191123,10.0
858100,20191215,10.0
858100,20200101,10.0
858944,20191230,10.0
861252,20191208,10.0
861252,20200104,10.0
862276,20191109,10.0
862276,20191230,10.0
863126,20191110,10.0
864108,20191123,10.0
864108,20191206,10.0
864900,20191110,10.0
866319,20191123,10.0
866343,20200103,10.0
866632,20191113,10.0
868596,20191113,10.0
868851,20191113,10.0
868851,20191214,10.0
868851,20200106,10.0
869313,20191031,10.0
869313,20191103,10.0
869313,20191214,10.0
869313,20191224,10.0
872598,20191109,10.0
872598,20191112,10.0
873463,20191103,10.0
873505,20200106,10.0
874735,20191113,10.0
876359,20191117,10.0
876375,20191106,10.0
879395,20191219,10.0
879395,20191220,10.0
879395,20191223,10.0
880708,20200103,10.0
881888,20191108,10.0
883140,20191205,10.0
883140,20191210,10.0
883140,20200105,10.0
883983,20191031,10.0
883983,20191125,10.0
884833,20191115,10.0
884833,20191126,10.0
884833,20191207,10.0
884833,20191223,10.0
884833,20200101,10.0
884833,20200105,10.0
884841,20191111,10.0
885210,20191207,10.0
885228,20191121,10.0
885228,20191123,10.0
885228,20191228,10.0
885483,20191201,10.0
887042,20191106,10.0
890970,20191111,10.0
890970,20191130,10.0
891507,20191103,10.0
891507,20191203,10.0
891507,20191208,10.0
892166,20191119,10.0
892166,20191219,10.0
892166,20191223,10.0
892166,20191227,10.0
892166,20200108,10.0
892596,20191210,10.0
892893,20191118,10.0
892992,20191117,10.0
892992,20191125,10.0
892992,20191207,10.0
892992,20200101,10.0
893925,20191111,10.0
899906,20191109,10.0
899906,20191113,10.0
899906,20200108,10.0
900357,20191104,10.0
900704,20191217,10.0
900704,20191224,10.0
901116,20191111,10.0
901215,20191211,10.0
901603,20191127,10.0
901603,20191230,10.0
901959,20191211,10.0
903427,20191118,10.0
903427,20191119,10.0
903427,20191203,10.0
903427,20191204,10.0
903427,20191209,10.0
903427,20191215,10.0
903427,20200108,10.0
903955,20191114,10.0
903955,20191207,10.0
903955,20191212,10.0
903955,20200107,10.0
904896,20191113,10.0
905703,20191213,10.0
905869,20191113,10.0
905869,20191215,10.0
906297,20191111,10.0
906297,20191115,10.0
906297,20191204,10.0
906297,20191208,10.0
906297,20200102,10.0
907832,20191121,10.0
907832,20200105,10.0
907832,20200107,10.0
907832,20200108,10.0
907915,20191225,10.0
908608,20191208,10.0
909556,20191221,10.0
909614,20191220,10.0
909614,20191221,10.0
909614,20191223,10.0
910562,20191107,10.0
910562,20191108,10.0
910562,20191117,10.0
910562,20191201,10.0
910562,20191215,10.0
910901,20191201,10.0
910901,20191207,10.0
910901,20191231,10.0
914531,20191217,10.0
914531,20191227,10.0
917807,20191222,10.0
919324,20191119,10.0
919324,20191127,10.0
919324,20191213,10.0
919324,20200108,10.0
924332,20191105,10.0
924332,20191113,10.0
924332,20191130,10.0
924332,20191221,10.0
926329,20191201,10.0
926543,20191205,10.0
926543,20200103,10.0
926543,20200104,10.0
928861,20191114,10.0
928861,20191211,10.0
928861,20200103,10.0
928861,20200107,10.0
928861,20200108,10.0
929489,20191118,10.0
929489,20191212,10.0
929497,20191107,10.0
929497,20191113,10.0
929497,20191118,10.0
929497,20191128,10.0
929497,20191202,10.0
929497,20191231,10.0
930016,20191125,10.0
930016,20191217,10.0
930073,20191112,10.0
930073,20191124,10.0
930073,20191128,10.0
930073,20191206,10.0
930073,20191224,10.0
930420,20191213,10.0
930420,20191221,10.0
930420,20200103,10.0
930909,20191229,10.0
931956,20191115,10.0
931956,20191211,10.0
931980,20191106,10.0
931980,20191110,10.0
931980,20191203,10.0
931980,20191209,10.0
931980,20191221,10.0
933002,20191124,10.0
935445,20191113,10.0
936484,20191201,10.0
936484,20191229,10.0
937698,20191201,10.0
937698,20191206,10.0
938134,20191108,10.0
938233,20200108,10.0
938621,20191224,10.0
938852,20191113,10.0
938860,20191104,10.0
938860,20191127,10.0
938860,20191207,10.0
938860,20191211,10.0
938860,20200107,10.0
938928,20191114,10.0
938936,20191110,10.0
938936,20191124,10.0
939512,20191129,10.0
939512,20191203,10.0
939512,20191208,10.0
939512,20200103,10.0
942706,20191031,10.0
942706,20191130,10.0
942706,20191201,10.0
942797,20191218,10.0
943688,20191112,10.0
943688,20191213,10.0
944652,20191128,10.0
944652,20191214,10.0
944652,20191220,10.0
944652,20191221,10.0
944652,20191229,10.0
944652,20191230,10.0
944652,20200107,10.0
944801,20191225,10.0
946566,20191119,10.0
946566,20191120,10.0
946566,20191122,10.0
946566,20191123,10.0
946566,20191208,10.0
946566,20191228,10.0
946566,20200106,10.0
946657,20191117,10.0
946657,20191201,10.0
946657,20200105,10.0
947184,20191114,10.0
947259,20191204,10.0
947259,20191211,10.0
947259,20191214,10.0
947259,20200103,10.0
947630,20191115,10.0
950295,20191229,10.0
950295,20200105,10.0
950592,20191103,10.0
950592,20191118,10.0
952432,20191110,10.0
952432,20191130,10.0
952432,20191201,10.0
953653,20191031,10.0
953653,20191217,10.0
953653,20191219,10.0
953653,20191227,10.0
954032,20191206,10.0
954032,20191218,10.0
959338,20200103,10.0
959338,20200104,10.0
959338,20200108,10.0
960112,20191123,10.0
960112,20191207,10.0
961490,20191217,10.0
961490,20191226,10.0
961524,20191107,10.0
961524,20191125,10.0
961524,20191204,10.0
961524,20191214,10.0
961524,20191219,10.0
961524,20191223,10.0
961524,20191227,10.0
961565,20191031,10.0
961565,20191105,10.0
961565,20200104,10.0
961573,20191110,10.0
961573,20191120,10.0
961573,20191203,10.0
961573,20191227,10.0
961573,20200102,10.0
963348,20191104,10.0
965202,20191112,10.0
965202,20191119,10.0
965202,20191121,10.0
965202,20191127,10.0
965202,20191128,10.0
965202,20191129,10.0
965202,20191211,10.0
965202,20191216,10.0
965228,20191130,10.0
965459,20191108,10.0
965459,20191112,10.0
965731,20200108,10.0
966127,20200103,10.0
966747,20191113,10.0
966747,20191114,10.0
966747,20191203,10.0
966747,20191221,10.0
969758,20191214,10.0
974402,20191113,10.0
974402,20191117,10.0
977736,20191221,10.0
977736,20200101,10.0
978171,20191111,10.0
979401,20191120,10.0
979401,20191229,10.0
979401,20200105,10.0
979419,20191202,10.0
979419,20191210,10.0
979419,20191213,10.0
981332,20191228,10.0
981332,20200102,10.0
985069,20191108,10.0
985069,20191218,10.0
985069,20191219,10.0
985069,20191223,10.0
988113,20191110,10.0
991240,20191101,10.0
991240,20191121,10.0
991240,20191205,10.0
991315,20191204,10.0
991315,20200103,10.0
992925,20191103,10.0
993949,20191201,10.0
994731,20191114,10.0
994863,20191115,10.0
994871,20191215,10.0
994871,20200103,10.0
994889,20191110,10.0
994905,20191122,10.0
994905,20191125,10.0
994921,20191117,10.0
994921,20191230,10.0
994921,20191231,10.0
994970,20191102,10.0
994970,20191115,10.0
994970,20191209,10.0
994970,20200108,10.0
994988,20191110,10.0
994988,20191208,10.0
994996,20191124,10.0
994996,20191125,10.0
994996,20191203,10.0
995316,20191130,10.0
995803,20191102,10.0
995829,20191123,10.0
996033,20191124,10.0
996108,20191113,10.0
996108,20191124,10.0
996108,20191201,10.0
996108,20191206,10.0
996108,20191213,10.0
996108,20200104,10.0
996108,20200105,10.0
996686,20191107,10.0
996686,20191209,10.0
996686,20191210,10.0
996686,20191215,10.0
996686,20191228,10.0
998435,20191214,10.0
921551,20200105,9.95
967935,20200106,9.95
921551,20191225,9.86
905604,20191207,9.858
905604,20191211,9.84
905604,20191110,9.803999999999998
928424,20191123,9.684
817395,20191104,9.674000000000001
881326,20191228,9.654000000000002
905604,20191103,9.632
921551,20191215,9.548000000000002
921551,20191229,9.540000000000001
905604,20191102,9.515999999999998
835660,20191119,9.474
967935,20191201,9.385
921551,20191231,9.325
921494,20191215,9.289000000000001
921551,20191108,9.285
967935,20191206,9.275
921494,20191203,9.205
809475,20191113,9.187999999999999
921494,20191228,9.17
922336,20191102,9.15
881326,20191220,9.092
809525,20191113,9.084
921494,20191211,9.06
898908,20200104,9.058
898957,20200108,9.054
